id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Traffic_19
99,100.327583012908249,6.001694625000000,100.466147077513781,5.881694625000000,6,2,"193",100.388146916,5.915168625,100.477616916,5.825554625,"9","3",21085.2996546719
100,100.327583012908249,5.881694625000000,100.466147077513781,5.761694625000000,7,2,"194",100.388146916,5.825554625,100.477616916,5.735940625,"10","3",20825.6875671777
101,100.327583012908249,5.761694625000000,100.466147077513781,5.641694625000000,8,2,"195",100.388146916,5.735940625,100.477616916,5.646326625,"11","3",21303.3129278828
101,100.327583012908249,5.761694625000000,100.466147077513781,5.641694625000000,8,2,"196",100.388146916,5.646326625,100.477616916,5.556712625,"12","3",23138.5104080488
102,100.327583012908249,5.641694625000000,100.466147077513781,5.521694625000000,9,2,"197",100.388146916,5.556712625,100.477616916,5.467098625,"13","3",27450.5148263002
103,100.327583012908249,5.521694625000000,100.466147077513781,5.401694625000000,10,2,"198",100.388146916,5.467098625,100.477616916,5.377484625,"14","3",38062.8945358725
104,100.327583012908249,5.401694625000000,100.466147077513781,5.281694625000000,11,2,"199",100.388146916,5.377484625,100.477616916,5.287870625,"15","3",45679.0993425833
104,100.327583012908249,5.401694625000000,100.466147077513781,5.281694625000000,11,2,"200",100.388146916,5.287870625,100.477616916,5.198256625,"16","3",44503.3985096645
105,100.327583012908249,5.281694625000000,100.466147077513781,5.161694625000000,12,2,,,,,,,,
106,100.327583012908249,5.161694625000000,100.466147077513781,5.041694625000000,13,2,"202",100.388146916,5.108642625,100.477616916,5.019028625,"18","3",36690.0845852741
107,100.327583012908249,5.041694625000000,100.466147077513781,4.921694625000000,14,2,"203",100.388146916,5.019028625,100.477616916,4.929414625,"19","3",33375.4307501412
140,100.431506061362398,6.541694625000000,100.570070125967916,6.421694625000000,1,3,"248",100.477616916,6.452852625,100.567086916,6.363238625,"3","4",26619.0150862147
141,100.431506061362398,6.421694625000000,100.570070125967916,6.301694625000000,2,3,"249",100.477616916,6.363238625,100.567086916,6.273624625,"4","4",28680.3133395615
141,100.431506061362398,6.421694625000000,100.570070125967916,6.301694625000000,2,3,"310",100.567086916,6.363238625,100.656556916,6.273624625,"4","5",26476.8127302354
142,100.431506061362398,6.301694625000000,100.570070125967916,6.181694625000000,3,3,"250",100.477616916,6.273624625,100.567086916,6.184010625,"5","4",27125.2340944555
142,100.431506061362398,6.301694625000000,100.570070125967916,6.181694625000000,3,3,"251",100.477616916,6.184010625,100.567086916,6.094396625,"6","4",23768.8164888622
143,100.431506061362398,6.181694625000000,100.570070125967916,6.061694625000000,4,3,"252",100.477616916,6.094396625,100.567086916,6.004782625,"7","4",21888.8368132037
144,100.431506061362398,6.061694625000000,100.570070125967916,5.941694625000000,5,3,"253",100.477616916,6.004782625,100.567086916,5.915168625,"8","4",20536.6254537978
144,100.431506061362398,6.061694625000000,100.570070125967916,5.941694625000000,5,3,"314",100.567086916,6.004782625,100.656556916,5.915168625,"8","5",19166.4250546339
145,100.431506061362398,5.941694625000000,100.570070125967916,5.821694625000000,6,3,"254",100.477616916,5.915168625,100.567086916,5.825554625,"9","4",19260.5258137559
145,100.431506061362398,5.941694625000000,100.570070125967916,5.821694625000000,6,3,"255",100.477616916,5.825554625,100.567086916,5.735940625,"10","4",18448.3933401624
146,100.431506061362398,5.821694625000000,100.570070125967916,5.701694625000000,7,3,"256",100.477616916,5.735940625,100.567086916,5.646326625,"11","4",18438.9204930343
147,100.431506061362398,5.701694625000000,100.570070125967916,5.581694625000000,8,3,"257",100.477616916,5.646326625,100.567086916,5.556712625,"12","4",20086.4704243498
147,100.431506061362398,5.701694625000000,100.570070125967916,5.581694625000000,8,3,"318",100.567086916,5.646326625,100.656556916,5.556712625,"12","5",16910.8688563224
148,100.431506061362398,5.581694625000000,100.570070125967916,5.461694625000000,9,3,"258",100.477616916,5.556712625,100.567086916,5.467098625,"13","4",23792.0787144235
148,100.431506061362398,5.581694625000000,100.570070125967916,5.461694625000000,9,3,"259",100.477616916,5.467098625,100.567086916,5.377484625,"14","4",29807.4859906806
149,100.431506061362398,5.461694625000000,100.570070125967916,5.341694625000000,10,3,"260",100.477616916,5.377484625,100.567086916,5.287870625,"15","4",34886.4081714552
150,100.431506061362398,5.341694625000000,100.570070125967916,5.221694625000000,11,3,"261",100.477616916,5.287870625,100.567086916,5.198256625,"16","4",35723.0368041922
151,100.431506061362398,5.221694625000000,100.570070125967916,5.101694625000000,12,3,"262",100.477616916,5.198256625,100.567086916,5.108642625,"17","4",33749.6588372001
151,100.431506061362398,5.221694625000000,100.570070125967916,5.101694625000000,12,3,"263",100.477616916,5.108642625,100.567086916,5.019028625,"18","4",30785.0118371883
152,100.431506061362398,5.101694625000000,100.570070125967916,4.981694625000000,13,3,"264",100.477616916,5.019028625,100.567086916,4.929414625,"19","4",28201.8331494615
153,100.431506061362398,4.981694625000000,100.570070125967916,4.861694625000000,14,3,"265",100.477616916,4.929414625,100.567086916,4.839800625,"20","4",26786.8922868744
154,100.431506061362398,4.861694625000000,100.570070125967916,4.741694625000000,15,3,,,,,,,,
186,100.535429109816505,6.601694625000000,100.673993174422037,6.481694625000000,1,4,,,,,,,,
187,100.535429109816505,6.481694625000000,100.673993174422037,6.361694625000000,2,4,"309",100.567086916,6.452852625,100.656556916,6.363238625,"3","5",25965.8882580888
188,100.535429109816505,6.361694625000000,100.673993174422037,6.241694625000000,3,4,"311",100.567086916,6.273624625,100.656556916,6.184010625,"5","5",25557.7597926478
188,100.535429109816505,6.361694625000000,100.673993174422037,6.241694625000000,3,4,"372",100.656556916,6.273624625,100.746026916,6.184010625,"5","6",23778.7910608236
189,100.535429109816505,6.241694625000000,100.673993174422037,6.121694625000000,4,4,"312",100.567086916,6.184010625,100.656556916,6.094396625,"6","5",23537.866089063
189,100.535429109816505,6.241694625000000,100.673993174422037,6.121694625000000,4,4,"373",100.656556916,6.184010625,100.746026916,6.094396625,"6","6",22247.3910841459
190,100.535429109816505,6.121694625000000,100.673993174422037,6.001694625000000,5,4,"313",100.567086916,6.094396625,100.656556916,6.004782625,"7","5",21353.5873148087
191,100.535429109816505,6.001694625000000,100.673993174422037,5.881694625000000,6,4,"315",100.567086916,5.915168625,100.656556916,5.825554625,"9","5",17137.9330868091
191,100.535429109816505,6.001694625000000,100.673993174422037,5.881694625000000,6,4,"376",100.656556916,5.915168625,100.746026916,5.825554625,"9","6",14715.2317353434
192,100.535429109816505,5.881694625000000,100.673993174422037,5.761694625000000,7,4,"316",100.567086916,5.825554625,100.656556916,5.735940625,"10","5",15746.8881238342
192,100.535429109816505,5.881694625000000,100.673993174422037,5.761694625000000,7,4,"377",100.656556916,5.825554625,100.746026916,5.735940625,"10","6",12766.1402519015
193,100.535429109816505,5.761694625000000,100.673993174422037,5.641694625000000,8,4,"317",100.567086916,5.735940625,100.656556916,5.646326625,"11","5",15454.6027391829
194,100.535429109816505,5.641694625000000,100.673993174422037,5.521694625000000,9,4,"319",100.567086916,5.556712625,100.656556916,5.467098625,"13","5",19841.0891478616
194,100.535429109816505,5.641694625000000,100.673993174422037,5.521694625000000,9,4,"380",100.656556916,5.556712625,100.746026916,5.467098625,"13","6",15640.4119288249
195,100.535429109816505,5.521694625000000,100.673993174422037,5.401694625000000,10,4,"320",100.567086916,5.467098625,100.656556916,5.377484625,"14","5",23580.1316432202
195,100.535429109816505,5.521694625000000,100.673993174422037,5.401694625000000,10,4,"381",100.656556916,5.467098625,100.746026916,5.377484625,"14","6",18172.1562978369
196,100.535429109816505,5.401694625000000,100.673993174422037,5.281694625000000,11,4,"321",100.567086916,5.377484625,100.656556916,5.287870625,"15","5",26634.4985968622
196,100.535429109816505,5.401694625000000,100.673993174422037,5.281694625000000,11,4,"322",100.567086916,5.287870625,100.656556916,5.198256625,"16","5",27550.1219606955
197,100.535429109816505,5.281694625000000,100.673993174422037,5.161694625000000,12,4,"323",100.567086916,5.198256625,100.656556916,5.108642625,"17","5",26428.913027035
197,100.535429109816505,5.281694625000000,100.673993174422037,5.161694625000000,12,4,"384",100.656556916,5.198256625,100.746026916,5.108642625,"17","6",19922.8796622606
198,100.535429109816505,5.161694625000000,100.673993174422037,5.041694625000000,13,4,"324",100.567086916,5.108642625,100.656556916,5.019028625,"18","5",24226.641933194
198,100.535429109816505,5.161694625000000,100.673993174422037,5.041694625000000,13,4,"385",100.656556916,5.108642625,100.746026916,5.019028625,"18","6",18076.1222250921
199,100.535429109816505,5.041694625000000,100.673993174422037,4.921694625000000,14,4,"325",100.567086916,5.019028625,100.656556916,4.929414625,"19","5",22199.8632532258
199,100.535429109816505,5.041694625000000,100.673993174422037,4.921694625000000,14,4,"326",100.567086916,4.929414625,100.656556916,4.839800625,"20","5",21471.0198909404
200,100.535429109816505,4.921694625000000,100.673993174422037,4.801694625000000,15,4,"327",100.567086916,4.839800625,100.656556916,4.750186625,"21","5",22350.7784888913
200,100.535429109816505,4.921694625000000,100.673993174422037,4.801694625000000,15,4,"388",100.656556916,4.839800625,100.746026916,4.750186625,"21","6",18039.7914244263
201,100.535429109816505,4.801694625000000,100.673993174422037,4.681694625000000,16,4,"389",100.656556916,4.750186625,100.746026916,4.660572625,"22","6",22059.8480443364
202,100.535429109816505,4.681694625000000,100.673993174422037,4.561694625000000,17,4,,,,,,,,
203,100.535429109816505,4.561694625000000,100.673993174422037,4.441694625000000,18,4,"392",100.656556916,4.481344625,100.746026916,4.391730625,"25","6",30125.0540997296
204,100.535429109816505,4.441694625000000,100.673993174422037,4.321694624999999,19,4,"393",100.656556916,4.391730625,100.746026916,4.302116625,"26","6",29496.6079964169
205,100.535429109816505,4.321694624999999,100.673993174422037,4.201694625000000,20,4,,,,,,,,
206,100.535429109816505,4.201694625000000,100.673993174422037,4.081694625000000,21,4,,,,,,,,
208,100.535429109816505,3.961694625000000,100.673993174422037,3.841694625000000,23,4,,,,,,,,
232,100.639352158270654,6.541694625000000,100.777916222876172,6.421694625000000,1,5,"370",100.656556916,6.452852625,100.746026916,6.363238625,"3","6",24774.4442432776
232,100.639352158270654,6.541694625000000,100.777916222876172,6.421694625000000,1,5,"431",100.746026916,6.452852625,100.835496916,6.363238625,"3","7",23588.8286803012
233,100.639352158270654,6.421694625000000,100.777916222876172,6.301694625000000,2,5,"371",100.656556916,6.363238625,100.746026916,6.273624625,"4","6",24587.191446538
233,100.639352158270654,6.421694625000000,100.777916222876172,6.301694625000000,2,5,"432",100.746026916,6.363238625,100.835496916,6.273624625,"4","7",22982.781265287
234,100.639352158270654,6.301694625000000,100.777916222876172,6.181694625000000,3,5,"433",100.746026916,6.273624625,100.835496916,6.184010625,"5","7",22102.5912112492
235,100.639352158270654,6.181694625000000,100.777916222876172,6.061694625000000,4,5,"374",100.656556916,6.094396625,100.746026916,6.004782625,"7","6",19988.8440196911
235,100.639352158270654,6.181694625000000,100.777916222876172,6.061694625000000,4,5,"435",100.746026916,6.094396625,100.835496916,6.004782625,"7","7",18256.9125762792
236,100.639352158270654,6.061694625000000,100.777916222876172,5.941694625000000,5,5,"375",100.656556916,6.004782625,100.746026916,5.915168625,"8","6",17290.2100919402
236,100.639352158270654,6.061694625000000,100.777916222876172,5.941694625000000,5,5,"436",100.746026916,6.004782625,100.835496916,5.915168625,"8","7",15187.6761397253
237,100.639352158270654,5.941694625000000,100.777916222876172,5.821694625000000,6,5,"437",100.746026916,5.915168625,100.835496916,5.825554625,"9","7",12145.3749999505
238,100.639352158270654,5.821694625000000,100.777916222876172,5.701694625000000,7,5,"378",100.656556916,5.735940625,100.746026916,5.646326625,"11","6",12300.8710949796
238,100.639352158270654,5.821694625000000,100.777916222876172,5.701694625000000,7,5,"439",100.746026916,5.735940625,100.835496916,5.646326625,"11","7",9034.53726223698
239,100.639352158270654,5.701694625000000,100.777916222876172,5.581694625000000,8,5,"379",100.656556916,5.646326625,100.746026916,5.556712625,"12","6",13474.5477308526
239,100.639352158270654,5.701694625000000,100.777916222876172,5.581694625000000,8,5,"440",100.746026916,5.646326625,100.835496916,5.556712625,"12","7",9977.28291064628
240,100.639352158270654,5.581694625000000,100.777916222876172,5.461694625000000,9,5,"441",100.746026916,5.556712625,100.835496916,5.467098625,"13","7",11739.1655181041
240,100.639352158270654,5.581694625000000,100.777916222876172,5.461694625000000,9,5,"442",100.746026916,5.467098625,100.835496916,5.377484625,"14","7",13694.9080067343
241,100.639352158270654,5.461694625000000,100.777916222876172,5.341694625000000,10,5,"382",100.656556916,5.377484625,100.746026916,5.287870625,"15","6",20153.5024191108
241,100.639352158270654,5.461694625000000,100.777916222876172,5.341694625000000,10,5,"443",100.746026916,5.377484625,100.835496916,5.287870625,"15","7",15160.1561585501
242,100.639352158270654,5.341694625000000,100.777916222876172,5.221694625000000,11,5,"383",100.656556916,5.287870625,100.746026916,5.198256625,"16","6",20782.2664634719
242,100.639352158270654,5.341694625000000,100.777916222876172,5.221694625000000,11,5,"444",100.746026916,5.287870625,100.835496916,5.198256625,"16","7",15625.0112217993
243,100.639352158270654,5.221694625000000,100.777916222876172,5.101694625000000,12,5,"445",100.746026916,5.198256625,100.835496916,5.108642625,"17","7",14940.0413927632
243,100.639352158270654,5.221694625000000,100.777916222876172,5.101694625000000,12,5,"446",100.746026916,5.108642625,100.835496916,5.019028625,"18","7",13424.1209928323
244,100.639352158270654,5.101694625000000,100.777916222876172,4.981694625000000,13,5,"386",100.656556916,5.019028625,100.746026916,4.929414625,"19","6",16117.6429847758
244,100.639352158270654,5.101694625000000,100.777916222876172,4.981694625000000,13,5,"447",100.746026916,5.019028625,100.835496916,4.929414625,"19","7",11494.6960573446
245,100.639352158270654,4.981694625000000,100.777916222876172,4.861694625000000,14,5,"387",100.656556916,4.929414625,100.746026916,4.839800625,"20","6",15551.2148342808
245,100.639352158270654,4.981694625000000,100.777916222876172,4.861694625000000,14,5,"448",100.746026916,4.929414625,100.835496916,4.839800625,"20","7",9867.54561923339
246,100.639352158270654,4.861694625000000,100.777916222876172,4.741694625000000,15,5,"449",100.746026916,4.839800625,100.835496916,4.750186625,"21","7",14807.0019557631
246,100.639352158270654,4.861694625000000,100.777916222876172,4.741694625000000,15,5,"450",100.746026916,4.750186625,100.835496916,4.660572625,"22","7",21047.7672581219
247,100.639352158270654,4.741694625000000,100.777916222876172,4.621694625000000,16,5,"390",100.656556916,4.660572625,100.746026916,4.570958625,"23","6",26172.3845071013
247,100.639352158270654,4.741694625000000,100.777916222876172,4.621694625000000,16,5,"451",100.746026916,4.660572625,100.835496916,4.570958625,"23","7",26859.7605349613
248,100.639352158270654,4.621694625000000,100.777916222876172,4.501694625000000,17,5,"391",100.656556916,4.570958625,100.746026916,4.481344625,"24","6",29058.8303306642
248,100.639352158270654,4.621694625000000,100.777916222876172,4.501694625000000,17,5,"452",100.746026916,4.570958625,100.835496916,4.481344625,"24","7",30418.7581945931
249,100.639352158270654,4.501694625000000,100.777916222876172,4.381694625000000,18,5,"453",100.746026916,4.481344625,100.835496916,4.391730625,"25","7",31550.4595391692
249,100.639352158270654,4.501694625000000,100.777916222876172,4.381694625000000,18,5,"454",100.746026916,4.391730625,100.835496916,4.302116625,"26","7",31006.1942568354
250,100.639352158270654,4.381694625000000,100.777916222876172,4.261694625000000,19,5,"394",100.656556916,4.302116625,100.746026916,4.212502625,"27","6",28016.917823784
250,100.639352158270654,4.381694625000000,100.777916222876172,4.261694625000000,19,5,"455",100.746026916,4.302116625,100.835496916,4.212502625,"27","7",29532.4487079229
251,100.639352158270654,4.261694625000000,100.777916222876172,4.141694625000001,20,5,"395",100.656556916,4.212502625,100.746026916,4.122888625,"28","6",24780.8899316992
251,100.639352158270654,4.261694625000000,100.777916222876172,4.141694625000001,20,5,"456",100.746026916,4.212502625,100.835496916,4.122888625,"28","7",25232.0200959878
252,100.639352158270654,4.141694625000001,100.777916222876172,4.021694625000001,21,5,"457",100.746026916,4.122888625,100.835496916,4.033274625,"29","7",21743.2681197548
252,100.639352158270654,4.141694625000001,100.777916222876172,4.021694625000001,21,5,"458",100.746026916,4.033274625,100.835496916,3.943660625,"30","7",21012.8822346577
253,100.639352158270654,4.021694625000001,100.777916222876172,3.901694625000000,22,5,"459",100.746026916,3.943660625,100.835496916,3.854046625,"31","7",21419.0330041925
254,100.639352158270654,3.901694625000000,100.777916222876172,3.781694625000000,23,5,,,,,,,,
279,100.743275206724789,6.481694625000000,100.881839271330307,6.361694625000000,2,6,"493",100.835496916,6.363238625,100.924966916,6.273624625,"4","8",21645.5382070087
280,100.743275206724789,6.361694625000000,100.881839271330307,6.241694625000000,3,6,"494",100.835496916,6.273624625,100.924966916,6.184010625,"5","8",20629.5438860022
281,100.743275206724789,6.241694625000000,100.881839271330307,6.121694625000000,4,6,"434",100.746026916,6.184010625,100.835496916,6.094396625,"6","7",20646.0353353696
281,100.743275206724789,6.241694625000000,100.881839271330307,6.121694625000000,4,6,"495",100.835496916,6.184010625,100.924966916,6.094396625,"6","8",19107.1378158501
282,100.743275206724789,6.121694625000000,100.881839271330307,6.001694625000000,5,6,"496",100.835496916,6.094396625,100.924966916,6.004782625,"7","8",16562.4410881243
282,100.743275206724789,6.121694625000000,100.881839271330307,6.001694625000000,5,6,"497",100.835496916,6.004782625,100.924966916,5.915168625,"8","8",13230.3053934594
283,100.743275206724789,6.001694625000000,100.881839271330307,5.881694625000000,6,6,"498",100.835496916,5.915168625,100.924966916,5.825554625,"9","8",9771.61111791308
284,100.743275206724789,5.881694625000000,100.881839271330307,5.761694625000000,7,6,"438",100.746026916,5.825554625,100.835496916,5.735940625,"10","7",9721.02556505334
284,100.743275206724789,5.881694625000000,100.881839271330307,5.761694625000000,7,6,"499",100.835496916,5.825554625,100.924966916,5.735940625,"10","8",6852.99284315379
285,100.743275206724789,5.761694625000000,100.881839271330307,5.641694625000000,8,6,"500",100.835496916,5.735940625,100.924966916,5.646326625,"11","8",5772.25434978833
285,100.743275206724789,5.761694625000000,100.881839271330307,5.641694625000000,8,6,"501",100.835496916,5.646326625,100.924966916,5.556712625,"12","8",6814.19508326334
286,100.743275206724789,5.641694625000000,100.881839271330307,5.521694625000000,9,6,"502",100.835496916,5.556712625,100.924966916,5.467098625,"13","8",8562.24655092081
287,100.743275206724789,5.521694625000000,100.881839271330307,5.401694625000000,10,6,"503",100.835496916,5.467098625,100.924966916,5.377484625,"14","8",10325.0389419285
288,100.743275206724789,5.401694625000000,100.881839271330307,5.281694625000000,11,6,"504",100.835496916,5.377484625,100.924966916,5.287870625,"15","8",11628.2527614816
288,100.743275206724789,5.401694625000000,100.881839271330307,5.281694625000000,11,6,"505",100.835496916,5.287870625,100.924966916,5.198256625,"16","8",12161.4321613631
289,100.743275206724789,5.281694625000000,100.881839271330307,5.161694625000000,12,6,"506",100.835496916,5.198256625,100.924966916,5.108642625,"17","8",11881.7198829955
290,100.743275206724789,5.161694625000000,100.881839271330307,5.041694625000000,13,6,"507",100.835496916,5.108642625,100.924966916,5.019028625,"18","8",11037.2520540795
291,100.743275206724789,5.041694625000000,100.881839271330307,4.921694625000000,14,6,"508",100.835496916,5.019028625,100.924966916,4.929414625,"19","8",10030.5763210634
291,100.743275206724789,5.041694625000000,100.881839271330307,4.921694625000000,14,6,"509",100.835496916,4.929414625,100.924966916,4.839800625,"20","8",10107.6871575814
292,100.743275206724789,4.921694625000000,100.881839271330307,4.801694625000000,15,6,"510",100.835496916,4.839800625,100.924966916,4.750186625,"21","8",13971.5007647012
293,100.743275206724789,4.801694625000000,100.881839271330307,4.681694625000000,16,6,"511",100.835496916,4.750186625,100.924966916,4.660572625,"22","8",22029.8433161476
294,100.743275206724789,4.681694625000000,100.881839271330307,4.561694625000000,17,6,"512",100.835496916,4.660572625,100.924966916,4.570958625,"23","8",29306.0136655938
294,100.743275206724789,4.681694625000000,100.881839271330307,4.561694625000000,17,6,"513",100.835496916,4.570958625,100.924966916,4.481344625,"24","8",32933.2660276304
295,100.743275206724789,4.561694625000000,100.881839271330307,4.441694625000000,18,6,"514",100.835496916,4.481344625,100.924966916,4.391730625,"25","8",32950.5127189023
296,100.743275206724789,4.441694625000000,100.881839271330307,4.321694624999999,19,6,"515",100.835496916,4.391730625,100.924966916,4.302116625,"26","8",29732.5933767791
297,100.743275206724789,4.321694624999999,100.881839271330307,4.201694625000000,20,6,"516",100.835496916,4.302116625,100.924966916,4.212502625,"27","8",26700.1106290494
297,100.743275206724789,4.321694624999999,100.881839271330307,4.201694625000000,20,6,"517",100.835496916,4.212502625,100.924966916,4.122888625,"28","8",23045.27916847
298,100.743275206724789,4.201694625000000,100.881839271330307,4.081694625000000,21,6,"518",100.835496916,4.122888625,100.924966916,4.033274625,"29","8",21232.8182974359
299,100.743275206724789,4.081694625000000,100.881839271330307,3.961694625000000,22,6,"519",100.835496916,4.033274625,100.924966916,3.943660625,"30","8",21085.4500235966
300,100.743275206724789,3.961694625000000,100.881839271330307,3.841694625000000,23,6,"520",100.835496916,3.943660625,100.924966916,3.854046625,"31","8",21798.3828659064
300,100.743275206724789,3.961694625000000,100.881839271330307,3.841694625000000,23,6,"521",100.835496916,3.854046625,100.924966916,3.764432625,"32","8",22516.7966685181
301,100.743275206724789,3.841694625000000,100.881839271330307,3.721694625000000,24,6,,,,,,,,
325,100.847198255178924,6.421694625000000,100.985762319784442,6.301694625000000,2,7,,,,,,,,
326,100.847198255178924,6.301694625000000,100.985762319784442,6.181694625000000,3,7,"555",100.924966916,6.273624625,101.014436916,6.184010625,"5","9",19687.335907455
326,100.847198255178924,6.301694625000000,100.985762319784442,6.181694625000000,3,7,"556",100.924966916,6.184010625,101.014436916,6.094396625,"6","9",18092.7203078336
327,100.847198255178924,6.181694625000000,100.985762319784442,6.061694625000000,4,7,"557",100.924966916,6.094396625,101.014436916,6.004782625,"7","9",15456.2236122776
328,100.847198255178924,6.061694625000000,100.985762319784442,5.941694625000000,5,7,"558",100.924966916,6.004782625,101.014436916,5.915168625,"8","9",11998.4969427202
329,100.847198255178924,5.941694625000000,100.985762319784442,5.821694625000000,6,7,"559",100.924966916,5.915168625,101.014436916,5.825554625,"9","9",8311.89147462129
329,100.847198255178924,5.941694625000000,100.985762319784442,5.821694625000000,6,7,"560",100.924966916,5.825554625,101.014436916,5.735940625,"10","9",5113.15446300336
330,100.847198255178924,5.821694625000000,100.985762319784442,5.701694625000000,7,7,"561",100.924966916,5.735940625,101.014436916,5.646326625,"11","9",3240.14550093245
331,100.847198255178924,5.701694625000000,100.985762319784442,5.581694625000000,8,7,"562",100.924966916,5.646326625,101.014436916,5.556712625,"12","9",4766.44447546416
332,100.847198255178924,5.581694625000000,100.985762319784442,5.461694625000000,9,7,"563",100.924966916,5.556712625,101.014436916,5.467098625,"13","9",6508.19379442182
332,100.847198255178924,5.581694625000000,100.985762319784442,5.461694625000000,9,7,"564",100.924966916,5.467098625,101.014436916,5.377484625,"14","9",8188.41523566658
333,100.847198255178924,5.461694625000000,100.985762319784442,5.341694625000000,10,7,"565",100.924966916,5.377484625,101.014436916,5.287870625,"15","9",9519.73631611612
334,100.847198255178924,5.341694625000000,100.985762319784442,5.221694625000000,11,7,"566",100.924966916,5.287870625,101.014436916,5.198256625,"16","9",10337.0895398616
335,100.847198255178924,5.221694625000000,100.985762319784442,5.101694625000000,12,7,"567",100.924966916,5.198256625,101.014436916,5.108642625,"17","9",10753.9177215934
