id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,API_18
"58",100.223659964454,5.341694625,100.36222402906,5.221694625,"11","1","139",100.298676916,5.287870625,100.388146916,5.198256625,"16","2",35.7150686354849
"60",100.223659964454,5.101694625,100.36222402906,4.981694625,"13","1",,,,,,,,
"94",100.327583012908,6.601694625,100.466147077514,6.481694625,"1","2","186",100.388146916,6.542466625,100.477616916,6.452852625,"2","3",32.9814166171964
"95",100.327583012908,6.481694625,100.466147077514,6.361694625,"2","2","187",100.388146916,6.452852625,100.477616916,6.363238625,"3","3",32.9127368839965
"95",100.327583012908,6.481694625,100.466147077514,6.361694625,"2","2","188",100.388146916,6.363238625,100.477616916,6.273624625,"4","3",32.8880139928412
"96",100.327583012908,6.361694625,100.466147077514,6.241694625,"3","2","189",100.388146916,6.273624625,100.477616916,6.184010625,"5","3",32.9000045291366
"97",100.327583012908,6.241694625,100.466147077514,6.121694625,"4","2","190",100.388146916,6.184010625,100.477616916,6.094396625,"6","3",32.9801277701079
"98",100.327583012908,6.121694625,100.466147077514,6.001694625,"5","2","191",100.388146916,6.094396625,100.477616916,6.004782625,"7","3",33.2651453711634
"98",100.327583012908,6.121694625,100.466147077514,6.001694625,"5","2","192",100.388146916,6.004782625,100.477616916,5.915168625,"8","3",33.5778021879728
"99",100.327583012908,6.001694625,100.466147077514,5.881694625,"6","2","193",100.388146916,5.915168625,100.477616916,5.825554625,"9","3",33.9055143893171
"100",100.327583012908,5.881694625,100.466147077514,5.761694625,"7","2","194",100.388146916,5.825554625,100.477616916,5.735940625,"10","3",34.2600398184189
"101",100.327583012908,5.761694625,100.466147077514,5.641694625,"8","2","195",100.388146916,5.735940625,100.477616916,5.646326625,"11","3",34.6287944949623
"101",100.327583012908,5.761694625,100.466147077514,5.641694625,"8","2","196",100.388146916,5.646326625,100.477616916,5.556712625,"12","3",34.9844092655837
"102",100.327583012908,5.641694625,100.466147077514,5.521694625,"9","2","197",100.388146916,5.556712625,100.477616916,5.467098625,"13","3",35.3622106743166
"103",100.327583012908,5.521694625,100.466147077514,5.401694625,"10","2","198",100.388146916,5.467098625,100.477616916,5.377484625,"14","3",35.8338407432612
"104",100.327583012908,5.401694625,100.466147077514,5.281694625,"11","2","199",100.388146916,5.377484625,100.477616916,5.287870625,"15","3",35.9314543607986
"104",100.327583012908,5.401694625,100.466147077514,5.281694625,"11","2","200",100.388146916,5.287870625,100.477616916,5.198256625,"16","3",36.0247322920923
"105",100.327583012908,5.281694625,100.466147077514,5.161694625,"12","2",,,,,,,,
"106",100.327583012908,5.161694625,100.466147077514,5.041694625,"13","2","202",100.388146916,5.108642625,100.477616916,5.019028625,"18","3",36.3602024000804
"107",100.327583012908,5.041694625,100.466147077514,4.921694625,"14","2","203",100.388146916,5.019028625,100.477616916,4.929414625,"19","3",36.4993517641546
"140",100.431506061362,6.541694625,100.570070125968,6.421694625,"1","3","248",100.477616916,6.452852625,100.567086916,6.363238625,"3","4",33.05124021825
"141",100.431506061362,6.421694625,100.570070125968,6.301694625,"2","3","249",100.477616916,6.363238625,100.567086916,6.273624625,"4","4",33.027695927064
"141",100.431506061362,6.421694625,100.570070125968,6.301694625,"2","3","310",100.567086916,6.363238625,100.656556916,6.273624625,"4","5",33.200844023525
"142",100.431506061362,6.301694625,100.570070125968,6.181694625,"3","3","250",100.477616916,6.273624625,100.567086916,6.184010625,"5","4",33.0582404813488
"142",100.431506061362,6.301694625,100.570070125968,6.181694625,"3","3","251",100.477616916,6.184010625,100.567086916,6.094396625,"6","4",33.1738188933544
"143",100.431506061362,6.181694625,100.570070125968,6.061694625,"4","3","252",100.477616916,6.094396625,100.567086916,6.004782625,"7","4",33.396840202129
"144",100.431506061362,6.061694625,100.570070125968,5.941694625,"5","3","253",100.477616916,6.004782625,100.567086916,5.915168625,"8","4",33.6821178853024
"144",100.431506061362,6.061694625,100.570070125968,5.941694625,"5","3","314",100.567086916,6.004782625,100.656556916,5.915168625,"8","5",33.8073985757031
"145",100.431506061362,5.941694625,100.570070125968,5.821694625,"6","3","254",100.477616916,5.915168625,100.567086916,5.825554625,"9","4",34.0088337694614
"145",100.431506061362,5.941694625,100.570070125968,5.821694625,"6","3","255",100.477616916,5.825554625,100.567086916,5.735940625,"10","4",34.3781153114974
"146",100.431506061362,5.821694625,100.570070125968,5.701694625,"7","3","256",100.477616916,5.735940625,100.567086916,5.646326625,"11","4",34.782248691297
"147",100.431506061362,5.701694625,100.570070125968,5.581694625,"8","3","257",100.477616916,5.646326625,100.567086916,5.556712625,"12","4",35.1119659130053
"147",100.431506061362,5.701694625,100.570070125968,5.581694625,"8","3","318",100.567086916,5.646326625,100.656556916,5.556712625,"12","5",35.146984855545
"148",100.431506061362,5.581694625,100.570070125968,5.461694625,"9","3","258",100.477616916,5.556712625,100.567086916,5.467098625,"13","4",35.4340725196715
"148",100.431506061362,5.581694625,100.570070125968,5.461694625,"9","3","259",100.477616916,5.467098625,100.567086916,5.377484625,"14","4",35.7600857663312
"149",100.431506061362,5.461694625,100.570070125968,5.341694625,"10","3","260",100.477616916,5.377484625,100.567086916,5.287870625,"15","4",35.998906688658
"150",100.431506061362,5.341694625,100.570070125968,5.221694625,"11","3","261",100.477616916,5.287870625,100.567086916,5.198256625,"16","4",36.2111426116508
"151",100.431506061362,5.221694625,100.570070125968,5.101694625,"12","3","262",100.477616916,5.198256625,100.567086916,5.108642625,"17","4",36.4344529199744
"151",100.431506061362,5.221694625,100.570070125968,5.101694625,"12","3","263",100.477616916,5.108642625,100.567086916,5.019028625,"18","4",36.6461363891191
"152",100.431506061362,5.101694625,100.570070125968,4.981694625,"13","3","264",100.477616916,5.019028625,100.567086916,4.929414625,"19","4",36.8183847655433
"153",100.431506061362,4.981694625,100.570070125968,4.861694625,"14","3","265",100.477616916,4.929414625,100.567086916,4.839800625,"20","4",36.9333048893517
"154",100.431506061362,4.861694625,100.570070125968,4.741694625,"15","3",,,,,,,,
"186",100.535429109817,6.601694625,100.673993174422,6.481694625,"1","4",,,,,,,,
"187",100.535429109817,6.481694625,100.673993174422,6.361694625,"2","4","309",100.567086916,6.452852625,100.656556916,6.363238625,"3","5",33.212709430063
"188",100.535429109817,6.361694625,100.673993174422,6.241694625,"3","4","311",100.567086916,6.273624625,100.656556916,6.184010625,"5","5",33.2468896193618
"188",100.535429109817,6.361694625,100.673993174422,6.241694625,"3","4","372",100.656556916,6.273624625,100.746026916,6.184010625,"5","6",33.4338590785677
"189",100.535429109817,6.241694625,100.673993174422,6.121694625,"4","4","312",100.567086916,6.184010625,100.656556916,6.094396625,"6","5",33.3644121511349
"189",100.535429109817,6.241694625,100.673993174422,6.121694625,"4","4","373",100.656556916,6.184010625,100.746026916,6.094396625,"6","6",33.5445369960278
"190",100.535429109817,6.121694625,100.673993174422,6.001694625,"5","4","313",100.567086916,6.094396625,100.656556916,6.004782625,"7","5",33.5558653542903
"191",100.535429109817,6.001694625,100.673993174422,5.881694625,"6","4","315",100.567086916,5.915168625,100.656556916,5.825554625,"9","5",34.1154428691975
"191",100.535429109817,6.001694625,100.673993174422,5.881694625,"6","4","376",100.656556916,5.915168625,100.746026916,5.825554625,"9","6",34.2189130327514
"192",100.535429109817,5.881694625,100.673993174422,5.761694625,"7","4","316",100.567086916,5.825554625,100.656556916,5.735940625,"10","5",34.4656141238533
"192",100.535429109817,5.881694625,100.673993174422,5.761694625,"7","4","377",100.656556916,5.825554625,100.746026916,5.735940625,"10","6",34.5388480467175
"193",100.535429109817,5.761694625,100.673993174422,5.641694625,"8","4","317",100.567086916,5.735940625,100.656556916,5.646326625,"11","5",34.8290537151902
"194",100.535429109817,5.641694625,100.673993174422,5.521694625,"9","4","319",100.567086916,5.556712625,100.656556916,5.467098625,"13","5",35.4109663758596
"194",100.535429109817,5.641694625,100.673993174422,5.521694625,"9","4","380",100.656556916,5.556712625,100.746026916,5.467098625,"13","6",35.4609588461359
"195",100.535429109817,5.521694625,100.673993174422,5.401694625,"10","4","320",100.567086916,5.467098625,100.656556916,5.377484625,"14","5",35.5952842641605
"195",100.535429109817,5.521694625,100.673993174422,5.401694625,"10","4","381",100.656556916,5.467098625,100.746026916,5.377484625,"14","6",35.735955906435
"196",100.535429109817,5.401694625,100.673993174422,5.281694625,"11","4","321",100.567086916,5.377484625,100.656556916,5.287870625,"15","5",35.9581434256151
"196",100.535429109817,5.401694625,100.673993174422,5.281694625,"11","4","322",100.567086916,5.287870625,100.656556916,5.198256625,"16","5",36.3269949892895
"197",100.535429109817,5.281694625,100.673993174422,5.161694625,"12","4","323",100.567086916,5.198256625,100.656556916,5.108642625,"17","5",36.6378134623017
"197",100.535429109817,5.281694625,100.673993174422,5.161694625,"12","4","384",100.656556916,5.198256625,100.746026916,5.108642625,"17","6",36.8195108475825
"198",100.535429109817,5.161694625,100.673993174422,5.041694625,"13","4","324",100.567086916,5.108642625,100.656556916,5.019028625,"18","5",36.9100225600311
"198",100.535429109817,5.161694625,100.673993174422,5.041694625,"13","4","385",100.656556916,5.108642625,100.746026916,5.019028625,"18","6",37.144950032516
"199",100.535429109817,5.041694625,100.673993174422,4.921694625,"14","4","325",100.567086916,5.019028625,100.656556916,4.929414625,"19","5",37.1327230857865
"199",100.535429109817,5.041694625,100.673993174422,4.921694625,"14","4","326",100.567086916,4.929414625,100.656556916,4.839800625,"20","5",37.283388293951
"200",100.535429109817,4.921694625,100.673993174422,4.801694625,"15","4","327",100.567086916,4.839800625,100.656556916,4.750186625,"21","5",37.3227085602837
"200",100.535429109817,4.921694625,100.673993174422,4.801694625,"15","4","388",100.656556916,4.839800625,100.746026916,4.750186625,"21","6",37.6457951499133
"201",100.535429109817,4.801694625,100.673993174422,4.681694625,"16","4","389",100.656556916,4.750186625,100.746026916,4.660572625,"22","6",37.5181889030624
"202",100.535429109817,4.681694625,100.673993174422,4.561694625,"17","4",,,,,,,,
"203",100.535429109817,4.561694625,100.673993174422,4.441694625,"18","4","392",100.656556916,4.481344625,100.746026916,4.391730625,"25","6",36.5459968436519
"204",100.535429109817,4.441694625,100.673993174422,4.321694625,"19","4","393",100.656556916,4.391730625,100.746026916,4.302116625,"26","6",36.080449369892
"205",100.535429109817,4.321694625,100.673993174422,4.201694625,"20","4",,,,,,,,
"206",100.535429109817,4.201694625,100.673993174422,4.081694625,"21","4",,,,,,,,
"208",100.535429109817,3.961694625,100.673993174422,3.841694625,"23","4",,,,,,,,
"232",100.639352158271,6.541694625,100.777916222876,6.421694625,"1","5","370",100.656556916,6.452852625,100.746026916,6.363238625,"3","6",33.3837089470804
"232",100.639352158271,6.541694625,100.777916222876,6.421694625,"1","5","431",100.746026916,6.452852625,100.835496916,6.363238625,"3","7",33.5546750756384
"233",100.639352158271,6.421694625,100.777916222876,6.301694625,"2","5","371",100.656556916,6.363238625,100.746026916,6.273624625,"4","6",33.3820379548012
"233",100.639352158271,6.421694625,100.777916222876,6.301694625,"2","5","432",100.746026916,6.363238625,100.835496916,6.273624625,"4","7",33.5595148054336
"234",100.639352158271,6.301694625,100.777916222876,6.181694625,"3","5","433",100.746026916,6.273624625,100.835496916,6.184010625,"5","7",33.6120632286097
"235",100.639352158271,6.181694625,100.777916222876,6.061694625,"4","5","374",100.656556916,6.094396625,100.746026916,6.004782625,"7","6",33.7128199831152
"235",100.639352158271,6.181694625,100.777916222876,6.061694625,"4","5","435",100.746026916,6.094396625,100.835496916,6.004782625,"7","7",33.8635071071594
"236",100.639352158271,6.061694625,100.777916222876,5.941694625,"5","5","375",100.656556916,6.004782625,100.746026916,5.915168625,"8","6",33.9368483478212
"236",100.639352158271,6.061694625,100.777916222876,5.941694625,"5","5","436",100.746026916,6.004782625,100.835496916,5.915168625,"8","7",34.0664992889496
"237",100.639352158271,5.941694625,100.777916222876,5.821694625,"6","5","437",100.746026916,5.915168625,100.835496916,5.825554625,"9","7",34.3246215795173
"238",100.639352158271,5.821694625,100.777916222876,5.701694625,"7","5","378",100.656556916,5.735940625,100.746026916,5.646326625,"11","6",34.8696081156433
"238",100.639352158271,5.821694625,100.777916222876,5.701694625,"7","5","439",100.746026916,5.735940625,100.835496916,5.646326625,"11","7",34.9320718077563
"239",100.639352158271,5.701694625,100.777916222876,5.581694625,"8","5","379",100.656556916,5.646326625,100.746026916,5.556712625,"12","6",35.1806024543924
"239",100.639352158271,5.701694625,100.777916222876,5.581694625,"8","5","440",100.746026916,5.646326625,100.835496916,5.556712625,"12","7",35.2437615104541
"240",100.639352158271,5.581694625,100.777916222876,5.461694625,"9","5","441",100.746026916,5.556712625,100.835496916,5.467098625,"13","7",35.5511184223624
"240",100.639352158271,5.581694625,100.777916222876,5.461694625,"9","5","442",100.746026916,5.467098625,100.835496916,5.377484625,"14","7",35.8702270843636
"241",100.639352158271,5.461694625,100.777916222876,5.341694625,"10","5","382",100.656556916,5.377484625,100.746026916,5.287870625,"15","6",36.0806258343748
"241",100.639352158271,5.461694625,100.777916222876,5.341694625,"10","5","443",100.746026916,5.377484625,100.835496916,5.287870625,"15","7",36.2223282381082
"242",100.639352158271,5.341694625,100.777916222876,5.221694625,"11","5","383",100.656556916,5.287870625,100.746026916,5.198256625,"16","6",36.4613578940101
"242",100.639352158271,5.341694625,100.777916222876,5.221694625,"11","5","444",100.746026916,5.287870625,100.835496916,5.198256625,"16","7",36.5985495389944
"243",100.639352158271,5.221694625,100.777916222876,5.101694625,"12","5","445",100.746026916,5.198256625,100.835496916,5.108642625,"17","7",36.9724316482268
"243",100.639352158271,5.221694625,100.777916222876,5.101694625,"12","5","446",100.746026916,5.108642625,100.835496916,5.019028625,"18","7",37.3287827873759
"244",100.639352158271,5.101694625,100.777916222876,4.981694625,"13","5","386",100.656556916,5.019028625,100.746026916,4.929414625,"19","6",37.4301401926992
"244",100.639352158271,5.101694625,100.777916222876,4.981694625,"13","5","447",100.746026916,5.019028625,100.835496916,4.929414625,"19","7",37.6696129710326
"245",100.639352158271,4.981694625,100.777916222876,4.861694625,"14","5","387",100.656556916,4.929414625,100.746026916,4.839800625,"20","6",37.6319815263962
"245",100.639352158271,4.981694625,100.777916222876,4.861694625,"14","5","448",100.746026916,4.929414625,100.835496916,4.839800625,"20","7",37.950913078446
"246",100.639352158271,4.861694625,100.777916222876,4.741694625,"15","5","449",100.746026916,4.839800625,100.835496916,4.750186625,"21","7",37.9138717360712
"246",100.639352158271,4.861694625,100.777916222876,4.741694625,"15","5","450",100.746026916,4.750186625,100.835496916,4.660572625,"22","7",37.7617442919462
"247",100.639352158271,4.741694625,100.777916222876,4.621694625,"16","5","390",100.656556916,4.660572625,100.746026916,4.570958625,"23","6",37.2810166203921
"247",100.639352158271,4.741694625,100.777916222876,4.621694625,"16","5","451",100.746026916,4.660572625,100.835496916,4.570958625,"23","7",37.4986693432968
"248",100.639352158271,4.621694625,100.777916222876,4.501694625,"17","5","391",100.656556916,4.570958625,100.746026916,4.481344625,"24","6",36.9525429343004
"248",100.639352158271,4.621694625,100.777916222876,4.501694625,"17","5","452",100.746026916,4.570958625,100.835496916,4.481344625,"24","7",37.1291461622015
"249",100.639352158271,4.501694625,100.777916222876,4.381694625,"18","5","453",100.746026916,4.481344625,100.835496916,4.391730625,"25","7",36.6662116544173
"249",100.639352158271,4.501694625,100.777916222876,4.381694625,"18","5","454",100.746026916,4.391730625,100.835496916,4.302116625,"26","7",36.149788410314
"250",100.639352158271,4.381694625,100.777916222876,4.261694625,"19","5","394",100.656556916,4.302116625,100.746026916,4.212502625,"27","6",35.6105297679188
"250",100.639352158271,4.381694625,100.777916222876,4.261694625,"19","5","455",100.746026916,4.302116625,100.835496916,4.212502625,"27","7",35.6664483998379
"251",100.639352158271,4.261694625,100.777916222876,4.141694625,"20","5","395",100.656556916,4.212502625,100.746026916,4.122888625,"28","6",35.2283602278966
"251",100.639352158271,4.261694625,100.777916222876,4.141694625,"20","5","456",100.746026916,4.212502625,100.835496916,4.122888625,"28","7",35.2646876457596
"252",100.639352158271,4.141694625,100.777916222876,4.021694625,"21","5","457",100.746026916,4.122888625,100.835496916,4.033274625,"29","7",34.9517213449635
"252",100.639352158271,4.141694625,100.777916222876,4.021694625,"21","5","458",100.746026916,4.033274625,100.835496916,3.943660625,"30","7",34.7274402355326
"253",100.639352158271,4.021694625,100.777916222876,3.901694625,"22","5","459",100.746026916,3.943660625,100.835496916,3.854046625,"31","7",34.592527402028
"254",100.639352158271,3.901694625,100.777916222876,3.781694625,"23","5",,,,,,,,
"279",100.743275206725,6.481694625,100.88183927133,6.361694625,"2","6","493",100.835496916,6.363238625,100.924966916,6.273624625,"4","8",33.7295184975155
"280",100.743275206725,6.361694625,100.88183927133,6.241694625,"3","6","494",100.835496916,6.273624625,100.924966916,6.184010625,"5","8",33.7803889821793
"281",100.743275206725,6.241694625,100.88183927133,6.121694625,"4","6","434",100.746026916,6.184010625,100.835496916,6.094396625,"6","7",33.7139099001412
"281",100.743275206725,6.241694625,100.88183927133,6.121694625,"4","6","495",100.835496916,6.184010625,100.924966916,6.094396625,"6","8",33.8728785844614
"282",100.743275206725,6.121694625,100.88183927133,6.001694625,"5","6","496",100.835496916,6.094396625,100.924966916,6.004782625,"7","8",34.0065748505815
"282",100.743275206725,6.121694625,100.88183927133,6.001694625,"5","6","497",100.835496916,6.004782625,100.924966916,5.915168625,"8","8",34.1930862444686
"283",100.743275206725,6.001694625,100.88183927133,5.881694625,"6","6","498",100.835496916,5.915168625,100.924966916,5.825554625,"9","8",34.4318592028423
"284",100.743275206725,5.881694625,100.88183927133,5.761694625,"7","6","438",100.746026916,5.825554625,100.835496916,5.735940625,"10","7",34.6196649493252
"284",100.743275206725,5.881694625,100.88183927133,5.761694625,"7","6","499",100.835496916,5.825554625,100.924966916,5.735940625,"10","8",34.7085213438147
"285",100.743275206725,5.761694625,100.88183927133,5.641694625,"8","6","500",100.835496916,5.735940625,100.924966916,5.646326625,"11","8",35.0091251481541
"285",100.743275206725,5.761694625,100.88183927133,5.641694625,"8","6","501",100.835496916,5.646326625,100.924966916,5.556712625,"12","8",35.3213196167013
"286",100.743275206725,5.641694625,100.88183927133,5.521694625,"9","6","502",100.835496916,5.556712625,100.924966916,5.467098625,"13","8",35.6422098173287
"287",100.743275206725,5.521694625,100.88183927133,5.401694625,"10","6","503",100.835496916,5.467098625,100.924966916,5.377484625,"14","8",35.9778022753694
"288",100.743275206725,5.401694625,100.88183927133,5.281694625,"11","6","504",100.835496916,5.377484625,100.924966916,5.287870625,"15","8",36.333598865343
"288",100.743275206725,5.401694625,100.88183927133,5.281694625,"11","6","505",100.835496916,5.287870625,100.924966916,5.198256625,"16","8",36.7046314859885
"289",100.743275206725,5.281694625,100.88183927133,5.161694625,"12","6","506",100.835496916,5.198256625,100.924966916,5.108642625,"17","8",37.0802128362598
"290",100.743275206725,5.161694625,100.88183927133,5.041694625,"13","6","507",100.835496916,5.108642625,100.924966916,5.019028625,"18","8",37.4536273784031
"291",100.743275206725,5.041694625,100.88183927133,4.921694625,"14","6","508",100.835496916,5.019028625,100.924966916,4.929414625,"19","8",37.7946036301528
"291",100.743275206725,5.041694625,100.88183927133,4.921694625,"14","6","509",100.835496916,4.929414625,100.924966916,4.839800625,"20","8",38.021709036413
"292",100.743275206725,4.921694625,100.88183927133,4.801694625,"15","6","510",100.835496916,4.839800625,100.924966916,4.750186625,"21","8",38.0688851464763
"293",100.743275206725,4.801694625,100.88183927133,4.681694625,"16","6","511",100.835496916,4.750186625,100.924966916,4.660572625,"22","8",37.9528656605359
"294",100.743275206725,4.681694625,100.88183927133,4.561694625,"17","6","512",100.835496916,4.660572625,100.924966916,4.570958625,"23","8",37.6947725651738
"294",100.743275206725,4.681694625,100.88183927133,4.561694625,"17","6","513",100.835496916,4.570958625,100.924966916,4.481344625,"24","8",37.2953648225967
"295",100.743275206725,4.561694625,100.88183927133,4.441694625,"18","6","514",100.835496916,4.481344625,100.924966916,4.391730625,"25","8",36.7768231282901
"296",100.743275206725,4.441694625,100.88183927133,4.321694625,"19","6","515",100.835496916,4.391730625,100.924966916,4.302116625,"26","8",36.2308423599737
"297",100.743275206725,4.321694625,100.88183927133,4.201694625,"20","6","516",100.835496916,4.302116625,100.924966916,4.212502625,"27","8",35.7326239658041
"297",100.743275206725,4.321694625,100.88183927133,4.201694625,"20","6","517",100.835496916,4.212502625,100.924966916,4.122888625,"28","8",35.3143348543066
"298",100.743275206725,4.201694625,100.88183927133,4.081694625,"21","6","518",100.835496916,4.122888625,100.924966916,4.033274625,"29","8",34.9894602817163
"299",100.743275206725,4.081694625,100.88183927133,3.961694625,"22","6","519",100.835496916,4.033274625,100.924966916,3.943660625,"30","8",34.7627362605845
"300",100.743275206725,3.961694625,100.88183927133,3.841694625,"23","6","520",100.835496916,3.943660625,100.924966916,3.854046625,"31","8",34.6419502350022
"300",100.743275206725,3.961694625,100.88183927133,3.841694625,"23","6","521",100.835496916,3.854046625,100.924966916,3.764432625,"32","8",34.6331478077994
"301",100.743275206725,3.841694625,100.88183927133,3.721694625,"24","6",,,,,,,,
"325",100.847198255179,6.421694625,100.985762319784,6.301694625,"2","7",,,,,,,,
"326",100.847198255179,6.301694625,100.985762319784,6.181694625,"3","7","555",100.924966916,6.273624625,101.014436916,6.184010625,"5","9",33.9361401248193
"326",100.847198255179,6.301694625,100.985762319784,6.181694625,"3","7","556",100.924966916,6.184010625,101.014436916,6.094396625,"6","9",34.0193398374326
"327",100.847198255179,6.181694625,100.985762319784,6.061694625,"4","7","557",100.924966916,6.094396625,101.014436916,6.004782625,"7","9",34.1393670348318
"328",100.847198255179,6.061694625,100.985762319784,5.941694625,"5","7","558",100.924966916,6.004782625,101.014436916,5.915168625,"8","9",34.3111826008224
"329",100.847198255179,5.941694625,100.985762319784,5.821694625,"6","7","559",100.924966916,5.915168625,101.014436916,5.825554625,"9","9",34.5333173676004
"329",100.847198255179,5.941694625,100.985762319784,5.821694625,"6","7","560",100.924966916,5.825554625,101.014436916,5.735940625,"10","9",34.7945868824832
"330",100.847198255179,5.821694625,100.985762319784,5.701694625,"7","7","561",100.924966916,5.735940625,101.014436916,5.646326625,"11","9",35.0846313075679
"331",100.847198255179,5.701694625,100.985762319784,5.581694625,"8","7","562",100.924966916,5.646326625,101.014436916,5.556712625,"12","9",35.3938846071753
"332",100.847198255179,5.581694625,100.985762319784,5.461694625,"9","7","563",100.924966916,5.556712625,101.014436916,5.467098625,"13","9",35.7174395371182
"332",100.847198255179,5.581694625,100.985762319784,5.461694625,"9","7","564",100.924966916,5.467098625,101.014436916,5.377484625,"14","9",36.0550708439747
"333",100.847198255179,5.461694625,100.985762319784,5.341694625,"10","7","565",100.924966916,5.377484625,101.014436916,5.287870625,"15","9",36.4065980535775
"334",100.847198255179,5.341694625,100.985762319784,5.221694625,"11","7","566",100.924966916,5.287870625,101.014436916,5.198256625,"16","9",36.7718522164453
"335",100.847198255179,5.221694625,100.985762319784,5.101694625,"12","7","567",100.924966916,5.198256625,101.014436916,5.108642625,"17","9",37.1488339808262
"335",100.847198255179,5.221694625,100.985762319784,5.101694625,"12","7","568",100.924966916,5.108642625,101.014436916,5.019028625,"18","9",37.5254163404888
"336",100.847198255179,5.101694625,100.985762319784,4.981694625,"13","7","569",100.924966916,5.019028625,101.014436916,4.929414625,"19","9",37.8469818833738
"337",100.847198255179,4.981694625,100.985762319784,4.861694625,"14","7","570",100.924966916,4.929414625,101.014436916,4.839800625,"20","9",38.0689227431382
"338",100.847198255179,4.861694625,100.985762319784,4.741694625,"15","7","571",100.924966916,4.839800625,101.014436916,4.750186625,"21","9",38.1614009452371
"338",100.847198255179,4.861694625,100.985762319784,4.741694625,"15","7","572",100.924966916,4.750186625,101.014436916,4.660572625,"22","9",38.1036899771598
"339",100.847198255179,4.741694625,100.985762319784,4.621694625,"16","7","573",100.924966916,4.660572625,101.014436916,4.570958625,"23","9",37.8781064865346
"340",100.847198255179,4.621694625,100.985762319784,4.501694625,"17","7","574",100.924966916,4.570958625,101.014436916,4.481344625,"24","9",37.452122845377
"341",100.847198255179,4.501694625,100.985762319784,4.381694625,"18","7","575",100.924966916,4.481344625,101.014436916,4.391730625,"25","9",36.8791341065625
"341",100.847198255179,4.501694625,100.985762319784,4.381694625,"18","7","576",100.924966916,4.391730625,101.014436916,4.302116625,"26","9",36.3019169282608
"342",100.847198255179,4.381694625,100.985762319784,4.261694625,"19","7","577",100.924966916,4.302116625,101.014436916,4.212502625,"27","9",35.7830883292872
"343",100.847198255179,4.261694625,100.985762319784,4.141694625,"20","7","578",100.924966916,4.212502625,101.014436916,4.122888625,"28","9",35.3476812366619
"344",100.847198255179,4.141694625,100.985762319784,4.021694625,"21","7","579",100.924966916,4.122888625,101.014436916,4.033274625,"29","9",35.0112442558731
"344",100.847198255179,4.141694625,100.985762319784,4.021694625,"21","7","580",100.924966916,4.033274625,101.014436916,3.943660625,"30","9",34.7874639625317
