id,left,top,right,bottom,row_index,col_index,id_2,left_2,top_2,right_2,bottom_2,row_index_2,col_index_2,Wind_17
"95",100.327583012908,6.481694625,100.466147077514,6.361694625,"2","2","187",100.388146916,6.452852625,100.477616916,6.363238625,"3","3",13.0739118034015
"95",100.327583012908,6.481694625,100.466147077514,6.361694625,"2","2","188",100.388146916,6.363238625,100.477616916,6.273624625,"4","3",13.4736228549089
"96",100.327583012908,6.361694625,100.466147077514,6.241694625,"3","2","189",100.388146916,6.273624625,100.477616916,6.184010625,"5","3",13.9404627231627
"97",100.327583012908,6.241694625,100.466147077514,6.121694625,"4","2","190",100.388146916,6.184010625,100.477616916,6.094396625,"6","3",14.4122570706507
"98",100.327583012908,6.121694625,100.466147077514,6.001694625,"5","2","191",100.388146916,6.094396625,100.477616916,6.004782625,"7","3",14.7711173385996
"98",100.327583012908,6.121694625,100.466147077514,6.001694625,"5","2","192",100.388146916,6.004782625,100.477616916,5.915168625,"8","3",15.0946902495558
"99",100.327583012908,6.001694625,100.466147077514,5.881694625,"6","2","193",100.388146916,5.915168625,100.477616916,5.825554625,"9","3",15.3857833708653
"100",100.327583012908,5.881694625,100.466147077514,5.761694625,"7","2","194",100.388146916,5.825554625,100.477616916,5.735940625,"10","3",15.6422028607874
"101",100.327583012908,5.761694625,100.466147077514,5.641694625,"8","2","195",100.388146916,5.735940625,100.477616916,5.646326625,"11","3",15.8643263513719
"101",100.327583012908,5.761694625,100.466147077514,5.641694625,"8","2","196",100.388146916,5.646326625,100.477616916,5.556712625,"12","3",16.0529990427212
"102",100.327583012908,5.641694625,100.466147077514,5.521694625,"9","2","197",100.388146916,5.556712625,100.477616916,5.467098625,"13","3",16.1776936020016
"103",100.327583012908,5.521694625,100.466147077514,5.401694625,"10","2","198",100.388146916,5.467098625,100.477616916,5.377484625,"14","3",16.1742651503717
"104",100.327583012908,5.401694625,100.466147077514,5.281694625,"11","2","199",100.388146916,5.377484625,100.477616916,5.287870625,"15","3",15.8821089148676
"104",100.327583012908,5.401694625,100.466147077514,5.281694625,"11","2","200",100.388146916,5.287870625,100.477616916,5.198256625,"16","3",15.4498073097602
"105",100.327583012908,5.281694625,100.466147077514,5.161694625,"12","2",,,,,,,,
"106",100.327583012908,5.161694625,100.466147077514,5.041694625,"13","2","202",100.388146916,5.108642625,100.477616916,5.019028625,"18","3",14.4231115724907
"107",100.327583012908,5.041694625,100.466147077514,4.921694625,"14","2","203",100.388146916,5.019028625,100.477616916,4.929414625,"19","3",13.9157757265472
"140",100.431506061362,6.541694625,100.570070125968,6.421694625,"1","3","248",100.477616916,6.452852625,100.567086916,6.363238625,"3","4",13.3246149669811
"141",100.431506061362,6.421694625,100.570070125968,6.301694625,"2","3","249",100.477616916,6.363238625,100.567086916,6.273624625,"4","4",13.6868037451456
"141",100.431506061362,6.421694625,100.570070125968,6.301694625,"2","3","310",100.567086916,6.363238625,100.656556916,6.273624625,"4","5",13.9017163897309
"142",100.431506061362,6.301694625,100.570070125968,6.181694625,"3","3","250",100.477616916,6.273624625,100.567086916,6.184010625,"5","4",14.0997788751657
"142",100.431506061362,6.301694625,100.570070125968,6.181694625,"3","3","251",100.477616916,6.184010625,100.567086916,6.094396625,"6","4",14.5099978453468
"143",100.431506061362,6.181694625,100.570070125968,6.061694625,"4","3","252",100.477616916,6.094396625,100.567086916,6.004782625,"7","4",14.8611627323884
"144",100.431506061362,6.061694625,100.570070125968,5.941694625,"5","3","253",100.477616916,6.004782625,100.567086916,5.915168625,"8","4",15.1634884106177
"144",100.431506061362,6.061694625,100.570070125968,5.941694625,"5","3","314",100.567086916,6.004782625,100.656556916,5.915168625,"8","5",15.2385864108116
"145",100.431506061362,5.941694625,100.570070125968,5.821694625,"6","3","254",100.477616916,5.915168625,100.567086916,5.825554625,"9","4",15.4255791110825
"145",100.431506061362,5.941694625,100.570070125968,5.821694625,"6","3","255",100.477616916,5.825554625,100.567086916,5.735940625,"10","4",15.6463400370284
"146",100.431506061362,5.821694625,100.570070125968,5.701694625,"7","3","256",100.477616916,5.735940625,100.567086916,5.646326625,"11","4",15.8208389346437
"147",100.431506061362,5.701694625,100.570070125968,5.581694625,"8","3","257",100.477616916,5.646326625,100.567086916,5.556712625,"12","4",15.9765570050355
"147",100.431506061362,5.701694625,100.570070125968,5.581694625,"8","3","318",100.567086916,5.646326625,100.656556916,5.556712625,"12","5",15.9026701992865
"148",100.431506061362,5.581694625,100.570070125968,5.461694625,"9","3","258",100.477616916,5.556712625,100.567086916,5.467098625,"13","4",16.0677529845382
"148",100.431506061362,5.581694625,100.570070125968,5.461694625,"9","3","259",100.477616916,5.467098625,100.567086916,5.377484625,"14","4",16.0284599058229
"149",100.431506061362,5.461694625,100.570070125968,5.341694625,"10","3","260",100.477616916,5.377484625,100.567086916,5.287870625,"15","4",15.7576030468731
"150",100.431506061362,5.341694625,100.570070125968,5.221694625,"11","3","261",100.477616916,5.287870625,100.567086916,5.198256625,"16","4",15.3355012586189
"151",100.431506061362,5.221694625,100.570070125968,5.101694625,"12","3","262",100.477616916,5.198256625,100.567086916,5.108642625,"17","4",14.8527791773283
"151",100.431506061362,5.221694625,100.570070125968,5.101694625,"12","3","263",100.477616916,5.108642625,100.567086916,5.019028625,"18","4",14.3505972977904
"152",100.431506061362,5.101694625,100.570070125968,4.981694625,"13","3","264",100.477616916,5.019028625,100.567086916,4.929414625,"19","4",13.858785032083
"153",100.431506061362,4.981694625,100.570070125968,4.861694625,"14","3","265",100.477616916,4.929414625,100.567086916,4.839800625,"20","4",13.4013751008693
"154",100.431506061362,4.861694625,100.570070125968,4.741694625,"15","3",,,,,,,,
"186",100.535429109817,6.601694625,100.673993174422,6.481694625,"1","4",,,,,,,,
"187",100.535429109817,6.481694625,100.673993174422,6.361694625,"2","4","309",100.567086916,6.452852625,100.656556916,6.363238625,"3","5",13.5698033736757
"188",100.535429109817,6.361694625,100.673993174422,6.241694625,"3","4","311",100.567086916,6.273624625,100.656556916,6.184010625,"5","5",14.2705120118379
"188",100.535429109817,6.361694625,100.673993174422,6.241694625,"3","4","372",100.656556916,6.273624625,100.746026916,6.184010625,"5","6",14.4520900117628
"189",100.535429109817,6.241694625,100.673993174422,6.121694625,"4","4","312",100.567086916,6.184010625,100.656556916,6.094396625,"6","5",14.6373125038316
"189",100.535429109817,6.241694625,100.673993174422,6.121694625,"4","4","373",100.656556916,6.184010625,100.746026916,6.094396625,"6","6",14.7808122550562
"190",100.535429109817,6.121694625,100.673993174422,6.001694625,"5","4","313",100.567086916,6.094396625,100.656556916,6.004782625,"7","5",14.961210678627
"191",100.535429109817,6.001694625,100.673993174422,5.881694625,"6","4","315",100.567086916,5.915168625,100.656556916,5.825554625,"9","5",15.4706702851355
"191",100.535429109817,6.001694625,100.673993174422,5.881694625,"6","4","376",100.656556916,5.915168625,100.746026916,5.825554625,"9","6",15.5152032622904
"192",100.535429109817,5.881694625,100.673993174422,5.761694625,"7","4","316",100.567086916,5.825554625,100.656556916,5.735940625,"10","5",15.6568135611382
"192",100.535429109817,5.881694625,100.673993174422,5.761694625,"7","4","377",100.656556916,5.825554625,100.746026916,5.735940625,"10","6",15.6646270121048
"193",100.535429109817,5.761694625,100.673993174422,5.641694625,"8","4","317",100.567086916,5.735940625,100.656556916,5.646326625,"11","5",15.7972529441612
"194",100.535429109817,5.641694625,100.673993174422,5.521694625,"9","4","319",100.567086916,5.556712625,100.656556916,5.467098625,"13","5",15.9692960655191
"194",100.535429109817,5.641694625,100.673993174422,5.521694625,"9","4","380",100.656556916,5.556712625,100.746026916,5.467098625,"13","6",15.8555123505547
"195",100.535429109817,5.521694625,100.673993174422,5.401694625,"10","4","320",100.567086916,5.467098625,100.656556916,5.377484625,"14","5",15.967364507957
"195",100.535429109817,5.521694625,100.673993174422,5.401694625,"10","4","381",100.656556916,5.467098625,100.746026916,5.377484625,"14","6",15.7824274142821
"196",100.535429109817,5.401694625,100.673993174422,5.281694625,"11","4","321",100.567086916,5.377484625,100.656556916,5.287870625,"15","5",15.6790017074757
"196",100.535429109817,5.401694625,100.673993174422,5.281694625,"11","4","322",100.567086916,5.287870625,100.656556916,5.198256625,"16","5",15.2536110267332
"197",100.535429109817,5.281694625,100.673993174422,5.161694625,"12","4","323",100.567086916,5.198256625,100.656556916,5.108642625,"17","5",14.7906995846187
"197",100.535429109817,5.281694625,100.673993174422,5.161694625,"12","4","384",100.656556916,5.198256625,100.746026916,5.108642625,"17","6",14.784013544689
"198",100.535429109817,5.161694625,100.673993174422,5.041694625,"13","4","324",100.567086916,5.108642625,100.656556916,5.019028625,"18","5",14.3100081716123
"198",100.535429109817,5.161694625,100.673993174422,5.041694625,"13","4","385",100.656556916,5.108642625,100.746026916,5.019028625,"18","6",14.3320450572703
"199",100.535429109817,5.041694625,100.673993174422,4.921694625,"14","4","325",100.567086916,5.019028625,100.656556916,4.929414625,"19","5",13.8367962843097
"199",100.535429109817,5.041694625,100.673993174422,4.921694625,"14","4","326",100.567086916,4.929414625,100.656556916,4.839800625,"20","5",13.4054559855552
"200",100.535429109817,4.921694625,100.673993174422,4.801694625,"15","4","327",100.567086916,4.839800625,100.656556916,4.750186625,"21","5",13.0558995013277
"200",100.535429109817,4.921694625,100.673993174422,4.801694625,"15","4","388",100.656556916,4.839800625,100.746026916,4.750186625,"21","6",13.1648187929249
"201",100.535429109817,4.801694625,100.673993174422,4.681694625,"16","4","389",100.656556916,4.750186625,100.746026916,4.660572625,"22","6",12.9989466083942
"202",100.535429109817,4.681694625,100.673993174422,4.561694625,"17","4",,,,,,,,
"203",100.535429109817,4.561694625,100.673993174422,4.441694625,"18","4","392",100.656556916,4.481344625,100.746026916,4.391730625,"25","6",12.381313149902
"204",100.535429109817,4.441694625,100.673993174422,4.321694625,"19","4","393",100.656556916,4.391730625,100.746026916,4.302116625,"26","6",12.077241198065
"205",100.535429109817,4.321694625,100.673993174422,4.201694625,"20","4",,,,,,,,
"206",100.535429109817,4.201694625,100.673993174422,4.081694625,"21","4",,,,,,,,
"208",100.535429109817,3.961694625,100.673993174422,3.841694625,"23","4",,,,,,,,
"232",100.639352158271,6.541694625,100.777916222876,6.421694625,"1","5","370",100.656556916,6.452852625,100.746026916,6.363238625,"3","6",13.8127505470084
"232",100.639352158271,6.541694625,100.777916222876,6.421694625,"1","5","431",100.746026916,6.452852625,100.835496916,6.363238625,"3","7",14.0469038358186
"233",100.639352158271,6.421694625,100.777916222876,6.301694625,"2","5","371",100.656556916,6.363238625,100.746026916,6.273624625,"4","6",14.1192880592638
"233",100.639352158271,6.421694625,100.777916222876,6.301694625,"2","5","432",100.746026916,6.363238625,100.835496916,6.273624625,"4","7",14.3281811352537
"234",100.639352158271,6.301694625,100.777916222876,6.181694625,"3","5","433",100.746026916,6.273624625,100.835496916,6.184010625,"5","7",14.6287963973558
"235",100.639352158271,6.181694625,100.777916222876,6.061694625,"4","5","374",100.656556916,6.094396625,100.746026916,6.004782625,"7","6",15.0710159299065
"235",100.639352158271,6.181694625,100.777916222876,6.061694625,"4","5","435",100.746026916,6.094396625,100.835496916,6.004782625,"7","7",15.1801432352059
"236",100.639352158271,6.061694625,100.777916222876,5.941694625,"5","5","375",100.656556916,6.004782625,100.746026916,5.915168625,"8","6",15.3166587781965
"236",100.639352158271,6.061694625,100.777916222876,5.941694625,"5","5","436",100.746026916,6.004782625,100.835496916,5.915168625,"8","7",15.3921565752451
"237",100.639352158271,5.941694625,100.777916222876,5.821694625,"6","5","437",100.746026916,5.915168625,100.835496916,5.825554625,"9","7",15.5551313100657
"238",100.639352158271,5.821694625,100.777916222876,5.701694625,"7","5","378",100.656556916,5.735940625,100.746026916,5.646326625,"11","6",15.7672401532544
"238",100.639352158271,5.821694625,100.777916222876,5.701694625,"7","5","439",100.746026916,5.735940625,100.835496916,5.646326625,"11","7",15.7469325425866
"239",100.639352158271,5.701694625,100.777916222876,5.581694625,"8","5","379",100.656556916,5.646326625,100.746026916,5.556712625,"12","6",15.8379295851595
"239",100.639352158271,5.701694625,100.777916222876,5.581694625,"8","5","440",100.746026916,5.646326625,100.835496916,5.556712625,"12","7",15.7868260223982
"240",100.639352158271,5.581694625,100.777916222876,5.461694625,"9","5","441",100.746026916,5.556712625,100.835496916,5.467098625,"13","7",15.7669783262856
"240",100.639352158271,5.581694625,100.777916222876,5.461694625,"9","5","442",100.746026916,5.467098625,100.835496916,5.377484625,"14","7",15.675504394553
"241",100.639352158271,5.461694625,100.777916222876,5.341694625,"10","5","382",100.656556916,5.377484625,100.746026916,5.287870625,"15","6",15.5553420235521
"241",100.639352158271,5.461694625,100.777916222876,5.341694625,"10","5","443",100.746026916,5.377484625,100.835496916,5.287870625,"15","7",15.4865943730613
"242",100.639352158271,5.341694625,100.777916222876,5.221694625,"11","5","383",100.656556916,5.287870625,100.746026916,5.198256625,"16","6",15.2016178729891
"242",100.639352158271,5.341694625,100.777916222876,5.221694625,"11","5","444",100.746026916,5.287870625,100.835496916,5.198256625,"16","7",15.2042763817554
"243",100.639352158271,5.221694625,100.777916222876,5.101694625,"12","5","445",100.746026916,5.198256625,100.835496916,5.108642625,"17","7",14.8538477950172
"243",100.639352158271,5.221694625,100.777916222876,5.101694625,"12","5","446",100.746026916,5.108642625,100.835496916,5.019028625,"18","7",14.4437651890361
"244",100.639352158271,5.101694625,100.777916222876,4.981694625,"13","5","386",100.656556916,5.019028625,100.746026916,4.929414625,"19","6",13.8667258959573
"244",100.639352158271,5.101694625,100.777916222876,4.981694625,"13","5","447",100.746026916,5.019028625,100.835496916,4.929414625,"19","7",13.9744820421174
"245",100.639352158271,4.981694625,100.777916222876,4.861694625,"14","5","387",100.656556916,4.929414625,100.746026916,4.839800625,"20","6",13.4346920444579
"245",100.639352158271,4.981694625,100.777916222876,4.861694625,"14","5","448",100.746026916,4.929414625,100.835496916,4.839800625,"20","7",13.4912753498699
"246",100.639352158271,4.861694625,100.777916222876,4.741694625,"15","5","449",100.746026916,4.839800625,100.835496916,4.750186625,"21","7",13.3670787906126
"246",100.639352158271,4.861694625,100.777916222876,4.741694625,"15","5","450",100.746026916,4.750186625,100.835496916,4.660572625,"22","7",13.3033773201942
"247",100.639352158271,4.741694625,100.777916222876,4.621694625,"16","5","390",100.656556916,4.660572625,100.746026916,4.570958625,"23","6",12.8606340098106
"247",100.639352158271,4.741694625,100.777916222876,4.621694625,"16","5","451",100.746026916,4.660572625,100.835496916,4.570958625,"23","7",13.2103826541831
"248",100.639352158271,4.621694625,100.777916222876,4.501694625,"17","5","391",100.656556916,4.570958625,100.746026916,4.481344625,"24","6",12.6535286404827
"248",100.639352158271,4.621694625,100.777916222876,4.501694625,"17","5","452",100.746026916,4.570958625,100.835496916,4.481344625,"24","7",13.0258211731487
"249",100.639352158271,4.501694625,100.777916222876,4.381694625,"18","5","453",100.746026916,4.481344625,100.835496916,4.391730625,"25","7",12.7880166464424
"249",100.639352158271,4.501694625,100.777916222876,4.381694625,"18","5","454",100.746026916,4.391730625,100.835496916,4.302116625,"26","7",12.5414977888595
"250",100.639352158271,4.381694625,100.777916222876,4.261694625,"19","5","394",100.656556916,4.302116625,100.746026916,4.212502625,"27","6",11.743617291974
"250",100.639352158271,4.381694625,100.777916222876,4.261694625,"19","5","455",100.746026916,4.302116625,100.835496916,4.212502625,"27","7",12.3692552659944
"251",100.639352158271,4.261694625,100.777916222876,4.141694625,"20","5","395",100.656556916,4.212502625,100.746026916,4.122888625,"28","6",11.9495073044433
"251",100.639352158271,4.261694625,100.777916222876,4.141694625,"20","5","456",100.746026916,4.212502625,100.835496916,4.122888625,"28","7",12.5026644808047
"252",100.639352158271,4.141694625,100.777916222876,4.021694625,"21","5","457",100.746026916,4.122888625,100.835496916,4.033274625,"29","7",12.8590545659803
"252",100.639352158271,4.141694625,100.777916222876,4.021694625,"21","5","458",100.746026916,4.033274625,100.835496916,3.943660625,"30","7",13.2448103393142
"253",100.639352158271,4.021694625,100.777916222876,3.901694625,"22","5","459",100.746026916,3.943660625,100.835496916,3.854046625,"31","7",13.6120014208515
"254",100.639352158271,3.901694625,100.777916222876,3.781694625,"23","5",,,,,,,,
"279",100.743275206725,6.481694625,100.88183927133,6.361694625,"2","6","493",100.835496916,6.363238625,100.924966916,6.273624625,"4","8",14.5265637502815
"280",100.743275206725,6.361694625,100.88183927133,6.241694625,"3","6","494",100.835496916,6.273624625,100.924966916,6.184010625,"5","8",14.7988034521209
"281",100.743275206725,6.241694625,100.88183927133,6.121694625,"4","6","434",100.746026916,6.184010625,100.835496916,6.094396625,"6","7",14.9235251430731
"281",100.743275206725,6.241694625,100.88183927133,6.121694625,"4","6","495",100.835496916,6.184010625,100.924966916,6.094396625,"6","8",15.0637010067639
"282",100.743275206725,6.121694625,100.88183927133,6.001694625,"5","6","496",100.835496916,6.094396625,100.924966916,6.004782625,"7","8",15.2890508332637
"282",100.743275206725,6.121694625,100.88183927133,6.001694625,"5","6","497",100.835496916,6.004782625,100.924966916,5.915168625,"8","8",15.4682063680279
"283",100.743275206725,6.001694625,100.88183927133,5.881694625,"6","6","498",100.835496916,5.915168625,100.924966916,5.825554625,"9","8",15.5961790730589
"284",100.743275206725,5.881694625,100.88183927133,5.761694625,"7","6","438",100.746026916,5.825554625,100.835496916,5.735940625,"10","7",15.6673673208726
"284",100.743275206725,5.881694625,100.88183927133,5.761694625,"7","6","499",100.835496916,5.825554625,100.924966916,5.735940625,"10","8",15.6889933684132
"285",100.743275206725,5.761694625,100.88183927133,5.641694625,"8","6","500",100.835496916,5.735940625,100.924966916,5.646326625,"11","8",15.7514267447928
"285",100.743275206725,5.761694625,100.88183927133,5.641694625,"8","6","501",100.835496916,5.646326625,100.924966916,5.556712625,"12","8",15.7699889312198
"286",100.743275206725,5.641694625,100.88183927133,5.521694625,"9","6","502",100.835496916,5.556712625,100.924966916,5.467098625,"13","8",15.737573593432
"287",100.743275206725,5.521694625,100.88183927133,5.401694625,"10","6","503",100.835496916,5.467098625,100.924966916,5.377484625,"14","8",15.6530573481018
"288",100.743275206725,5.401694625,100.88183927133,5.281694625,"11","6","504",100.835496916,5.377484625,100.924966916,5.287870625,"15","8",15.5015040891457
"288",100.743275206725,5.401694625,100.88183927133,5.281694625,"11","6","505",100.835496916,5.287870625,100.924966916,5.198256625,"16","8",15.2814048474398
"289",100.743275206725,5.281694625,100.88183927133,5.161694625,"12","6","506",100.835496916,5.198256625,100.924966916,5.108642625,"17","8",14.9811067014231
"290",100.743275206725,5.161694625,100.88183927133,5.041694625,"13","6","507",100.835496916,5.108642625,100.924966916,5.019028625,"18","8",14.6117635152117
"291",100.743275206725,5.041694625,100.88183927133,4.921694625,"14","6","508",100.835496916,5.019028625,100.924966916,4.929414625,"19","8",14.2065378423187
"291",100.743275206725,5.041694625,100.88183927133,4.921694625,"14","6","509",100.835496916,4.929414625,100.924966916,4.839800625,"20","8",13.8744612358093
"292",100.743275206725,4.921694625,100.88183927133,4.801694625,"15","6","510",100.835496916,4.839800625,100.924966916,4.750186625,"21","8",13.7288004600603
"293",100.743275206725,4.801694625,100.88183927133,4.681694625,"16","6","511",100.835496916,4.750186625,100.924966916,4.660572625,"22","8",13.7005945416549
"294",100.743275206725,4.681694625,100.88183927133,4.561694625,"17","6","512",100.835496916,4.660572625,100.924966916,4.570958625,"23","8",13.6254775259576
"294",100.743275206725,4.681694625,100.88183927133,4.561694625,"17","6","513",100.835496916,4.570958625,100.924966916,4.481344625,"24","8",13.4641763393897
"295",100.743275206725,4.561694625,100.88183927133,4.441694625,"18","6","514",100.835496916,4.481344625,100.924966916,4.391730625,"25","8",13.2774814512504
"296",100.743275206725,4.441694625,100.88183927133,4.321694625,"19","6","515",100.835496916,4.391730625,100.924966916,4.302116625,"26","8",13.1130500418701
"297",100.743275206725,4.321694625,100.88183927133,4.201694625,"20","6","516",100.835496916,4.302116625,100.924966916,4.212502625,"27","8",13.0469764733335
"297",100.743275206725,4.321694625,100.88183927133,4.201694625,"20","6","517",100.835496916,4.212502625,100.924966916,4.122888625,"28","8",13.1493294951381
"298",100.743275206725,4.201694625,100.88183927133,4.081694625,"21","6","518",100.835496916,4.122888625,100.924966916,4.033274625,"29","8",13.399074231741
"299",100.743275206725,4.081694625,100.88183927133,3.961694625,"22","6","519",100.835496916,4.033274625,100.924966916,3.943660625,"30","8",13.7143928509929
"300",100.743275206725,3.961694625,100.88183927133,3.841694625,"23","6","520",100.835496916,3.943660625,100.924966916,3.854046625,"31","8",14.0401809171432
"300",100.743275206725,3.961694625,100.88183927133,3.841694625,"23","6","521",100.835496916,3.854046625,100.924966916,3.764432625,"32","8",14.3501219220927
"301",100.743275206725,3.841694625,100.88183927133,3.721694625,"24","6",,,,,,,,
"325",100.847198255179,6.421694625,100.985762319784,6.301694625,"2","7",,,,,,,,
"326",100.847198255179,6.301694625,100.985762319784,6.181694625,"3","7","555",100.924966916,6.273624625,101.014436916,6.184010625,"5","9",14.9629336164554
"326",100.847198255179,6.301694625,100.985762319784,6.181694625,"3","7","556",100.924966916,6.184010625,101.014436916,6.094396625,"6","9",15.2014771467984
"327",100.847198255179,6.181694625,100.985762319784,6.061694625,"4","7","557",100.924966916,6.094396625,101.014436916,6.004782625,"7","9",15.398803560801
"328",100.847198255179,6.061694625,100.985762319784,5.941694625,"5","7","558",100.924966916,6.004782625,101.014436916,5.915168625,"8","9",15.5476761147879
"329",100.847198255179,5.941694625,100.985762319784,5.821694625,"6","7","559",100.924966916,5.915168625,101.014436916,5.825554625,"9","9",15.6541206045258
"329",100.847198255179,5.941694625,100.985762319784,5.821694625,"6","7","560",100.924966916,5.825554625,101.014436916,5.735940625,"10","9",15.7373536714064
"330",100.847198255179,5.821694625,100.985762319784,5.701694625,"7","7","561",100.924966916,5.735940625,101.014436916,5.646326625,"11","9",15.7886896813584
"331",100.847198255179,5.701694625,100.985762319784,5.581694625,"8","7","562",100.924966916,5.646326625,101.014436916,5.556712625,"12","9",15.7971303207038
"332",100.847198255179,5.581694625,100.985762319784,5.461694625,"9","7","563",100.924966916,5.556712625,101.014436916,5.467098625,"13","9",15.7702768018065
"332",100.847198255179,5.581694625,100.985762319784,5.461694625,"9","7","564",100.924966916,5.467098625,101.014436916,5.377484625,"14","9",15.7058353105918
"333",100.847198255179,5.461694625,100.985762319784,5.341694625,"10","7","565",100.924966916,5.377484625,101.014436916,5.287870625,"15","9",15.5931333636217
"334",100.847198255179,5.341694625,100.985762319784,5.221694625,"11","7","566",100.924966916,5.287870625,101.014436916,5.198256625,"16","9",15.4017586326237
"335",100.847198255179,5.221694625,100.985762319784,5.101694625,"12","7","567",100.924966916,5.198256625,101.014436916,5.108642625,"17","9",15.1344935991059
"335",100.847198255179,5.221694625,100.985762319784,5.101694625,"12","7","568",100.924966916,5.108642625,101.014436916,5.019028625,"18","9",14.8135522738407
"336",100.847198255179,5.101694625,100.985762319784,4.981694625,"13","7","569",100.924966916,5.019028625,101.014436916,4.929414625,"19","9",14.4837697231161
"337",100.847198255179,4.981694625,100.985762319784,4.861694625,"14","7","570",100.924966916,4.929414625,101.014436916,4.839800625,"20","9",14.2439348935545
"338",100.847198255179,4.861694625,100.985762319784,4.741694625,"15","7","571",100.924966916,4.839800625,101.014436916,4.750186625,"21","9",14.1442461434513
"338",100.847198255179,4.861694625,100.985762319784,4.741694625,"15","7","572",100.924966916,4.750186625,101.014436916,4.660572625,"22","9",14.1165717507068
"339",100.847198255179,4.741694625,100.985762319784,4.621694625,"16","7","573",100.924966916,4.660572625,101.014436916,4.570958625,"23","9",14.0538395894437
"340",100.847198255179,4.621694625,100.985762319784,4.501694625,"17","7","574",100.924966916,4.570958625,101.014436916,4.481344625,"24","9",13.935423840281
"341",100.847198255179,4.501694625,100.985762319784,4.381694625,"18","7","575",100.924966916,4.481344625,101.014436916,4.391730625,"25","9",13.7873220467802
"341",100.847198255179,4.501694625,100.985762319784,4.381694625,"18","7","576",100.924966916,4.391730625,101.014436916,4.302116625,"26","9",13.6717889768057
"342",100.847198255179,4.381694625,100.985762319784,4.261694625,"19","7","577",100.924966916,4.302116625,101.014436916,4.212502625,"27","9",13.6444279406104
"343",100.847198255179,4.261694625,100.985762319784,4.141694625,"20","7","578",100.924966916,4.212502625,101.014436916,4.122888625,"28","9",13.7340935783428
"344",100.847198255179,4.141694625,100.985762319784,4.021694625,"21","7","579",100.924966916,4.122888625,101.014436916,4.033274625,"29","9",13.9267921985217
